point,title,market
2970 P, 지엘플러스 1.8L, 비엔디생활건강
1740 P, 유기농가평잣, 초록마을
90 P, 무농약이상_셀러리(잎), 초록마을
640 P, [기획]유기농밤고구마, 초록마을
590 P, 친환경대추방울토마토두팩묶음, 초록마을
1490 P, 유기농구운아몬드, 초록마을
250 P, 무농약이상_밤호박, 초록마을
120 P, 무농약이상_청상추, 초록마을
350 P, 무농약이상_칼리플라워, 초록마을
740 P, 유기농순수사과, 초록마을
1290 P, 유기농아빠견과, 초록마을
230 P, 무농약이상_적채, 초록마을
1420 P, 무농약참깨, 초록마을
1350 P, 유기농가평황잣, 초록마을
90 P, 밥의미학 유기농 흑미밥 210g, 올가홀푸드
1740 P, 홈스타 파스텔 OK 플러스, 삼화페인트공업
5400 P, 나무향기 점보롤 500M, 사회복지법인천주교청주교구사회복지회프란치스코의집
2850 P, ECOBIRD 디퓨져(소프트코튼100ml), 리빙인아로마
2100 P, ECOBIRD 디퓨져(소프트코튼50ml), 리빙인아로마
3450 P, ECOBIRD 디퓨져(아쿠아키스150ml), 리빙인아로마
2850 P, ECOBIRD 디퓨져(아쿠아키스100ml), 리빙인아로마
2100 P, ECOBIRD 디퓨져(아쿠아키스50ml), 리빙인아로마
370 P, 초록요정 점보롤300m, 함께사는세상
840 P, 유기농강낭콩, 초록마을
330 P, 무농약귀리, 초록마을
1370 P, 유기농골든퀸, 초록마을
1270 P, [기획]무농약건강혼합영양밥, 초록마을
1190 P, 무농약현미, 초록마을
4950 P, 무농약백미, 초록마을
2790 P, 무농약쌀, 초록마을
1190 P, 무농약쌀, 초록마을
840 P, 무농약귀리혼합5곡, 초록마을
740 P, 유기농검정혼합8곡, 초록마을
840 P, 무농약아마란스, 초록마을
1290 P, 유기농하이아미, 초록마을
1200 P, 유기농혼합12곡, 초록마을
1040 P, 유기농칠분도미, 초록마을
1040 P, 유기농오분도미, 초록마을
440 P, 유기농부드러운현미, 초록마을
590 P, 유기농부드러운흑미, 초록마을
540 P, 무농약찰흑미, 초록마을
820 P, 무농약찰현미, 초록마을
820 P, 무농약찹쌀, 초록마을
920 P, 유기농약콩, 초록마을
940 P, 유기농흑태, 초록마을
1150 P, 유기농율무, 초록마을
1590 P, 유기농검정깨, 초록마을
860 P, 유기농찰진혼합5곡, 초록마을
720 P, 유기농찰수수, 초록마을
890 P, 유기농기장, 초록마을
990 P, 유기농차조, 초록마을
180 P, 무농약이상_가지, 초록마을
5000 P, 유기농 지리산 건강나물친환경 세트, 올가홀푸드
180 P, 양파(1kg/무농약), 두레생협
140 P, 양배추(1kg이상/무농약), 두레생협
590 P, 헬렌스쿠키 유기농 통곡물쿠키 95g, 올가홀푸드
1180 P, 생활공작소 주방세제 바질 4L, 생활공작소
60 P, 친환경일회용공기SNB-130, 에스앤비(SNB)
30 P, 친환경일회용접시SNB-100, 에스앤비(SNB)
90 P, 친환경일회용접시SNB-230, 에스앤비(SNB)
70 P, 친환경일회용접시SNB-200, 에스앤비(SNB)
50 P, 친환경일회용접시SNB-140, 에스앤비(SNB)
60 P, 친환경일회용접시SNB-180, 에스앤비(SNB)
290 P, 괴산유기대학찰옥수수(유기농3입), 올가홀푸드
740 P, 유기농 발아 현미 1kg, 올가홀푸드
740 P, 유기농 발아 현미찹쌀 1kg, 올가홀푸드
790 P, 유기농 발아 3곡 1kg, 올가홀푸드
720 P, 약콩(유기농400g), 올가홀푸드
470 P, 백태(유기농350g), 올가홀푸드
820 P, 모듬콩(유기농350g), 올가홀푸드
890 P, 깐녹두(유기농400g), 올가홀푸드
620 P, 흑미(유기농800g), 올가홀푸드
440 P, 적미(유기농800g), 올가홀푸드
320 P, 보리(유기농800g), 올가홀푸드
320 P, 찰보리(유기농800g), 올가홀푸드
1490 P, 참깨(유기농300g), 올가홀푸드
1340 P, 검정깨(유기농300g), 올가홀푸드
840 P, 차조(유기농400g), 올가홀푸드
970 P, 율무(유기농400g), 올가홀푸드
470 P, 현미찹쌀(유기농800g), 올가홀푸드
470 P, 백미찹쌀(유기농800g), 올가홀푸드
1990 P, 철원 밀키퀸 백미(유기농3.6kg), 올가홀푸드
1190 P, 철원 밀키퀸 백미(유기농1.8kg), 올가홀푸드
490 P, 마이스터 특별재배 친환경 감귤(유기농1.3kg), 올가홀푸드
2240 P, [센터]절임배추(유기농10kg/BOX), 올가홀푸드
490 P, 무화과(무농약550g), 올가홀푸드
740 P, 무농약 발아 찰현미 2kg, 이마트
690 P, 무농약 발아 현미 2kg, 이마트
1340 P, 유기농 대왕님표여주쌀4kg, 이마트
1240 P, 무농약 대왕님표여주쌀4kg, 이마트
810 P, 곶감(친환경/감말랭이)/400g/팩/특, 하나로마트
290 P, 자연주의 진한 콩국물, 이마트
190 P, 자연주의 국산무농약콩 강릉초당순두부, 이마트
240 P, 자연주의 국산무농약콩 강릉초당두부, 이마트
180 P, 강릉초당두부 봉평메밀묵, 이마트
130 P, 국산 무농약 콩으로 갈아만든 순두부, 이마트
340 P, 무농약 냉콩국물(1L), 이마트
190 P, 무농약 콩으로만든순두부(600g/봉), 이마트
240 P, 국산유기농콩으로만든두부340g, 이마트
240 P, 무농약 콩두부340g, 이마트
1500 P, 무농약쌀7kg, 유가농협(판매)
1070 P, 무농약쌀5kg, 유가농협(판매)
1900 P, 무농약쌀10kg, 유가농협(판매)
750 P, 무농약쌀3kg, 유가농협(판매)
1070 P, 유가 유기농쌀5kg, 유가농협(판매)
750 P, 지평선 상상예찬 4(유기농), 공덕농협미곡종합처리장(가공)
1650 P, 지평선 상상예찬 10(유기농), 공덕농협미곡종합처리장(가공)
540 P, 4C예냉 딸기(무농약이상480g), 올가홀푸드
490 P, 마이스터 친환경 제주 블루베리(유기농100g)X2팩, 올가홀푸드
540 P, 딸기(무농약330g), 올가홀푸드
290 P, 맛있는 유기농 곡물한잔(20g*10개), 이마트
790 P, 유기농 발아 참기름 320ml, 이마트
890 P, 유기농 담선식 570g, 올가홀푸드
620 P, 유기농 발아블랙선식 500g, 올가홀푸드
220 P, 국산유기농쌀튀김가루, 이마트
220 P, 국산유기농쌀부침가루, 이마트
270 P, 국산유기농발아현미차, 이마트
6930 P, 단풍나무 점보롤500m, 메이플제지
330 P, 단풍나무 점보롤 300m, 메이플제지
2830 P, 그린피쉬프리미엄1.5Kg용기(DSGPP-1500G), 두손
2200 P, 크린씰 업프러스1.8Kg파우치(DSP-UP1800G), 두손
2530 P, 크린씰 업프러스2Kg용기(DS-UP2000G), 두손
990 P, 크린씰 그린720g용기(DS-720G), 두손
2680 P, 크린씰 프리미엄2Kg용기(DS-P2000G), 두손
3150 P, 크린씰아웃도어2Kg용기(DS-2000R), 두손
3150 P, 크린씰유아용2Kg용기(DS-2000B), 두손
3300 P, 크린씰 그린3.2kg용기(DS-3200GS), 두손
2400 P, 크린씰 그린2kg용기(DS-2000GS), 두손
40 P, 크린씰 일회용 베이비40g(DSP-40B), 두손
40 P, 크린씰 일회용 아웃도어40g(DSP-40R), 두손
40 P, 크린씰 일회용그린40g(DSP-40G), 두손
3100 P, 크린씰 그린3kg리필(DSP-3000G), 두손
2320 P, 크린씰 그린2kg리필(DSP-2000G), 두손
4950 P, 굿모닝점보롤 300m (2겹)16롤, 사회복지법인구세군장애인재활작업장
240 P, 자연발효한 유기농 현미식초 800ml, 이마트
700 P, 유기농 콜드브루(40mlX12개), 성미산좋은날협동조합
420 P, 아름드리 핸드타올 고급형 100매, 사회복지법인천주교청주교구사회복지회프란치스코의집
390 P, 아름드리 핸드타올 일반형 100매, 사회복지법인천주교청주교구사회복지회프란치스코의집
1650 P, 나무향기 화장지 60M, 사회복지법인천주교청주교구사회복지회프란치스코의집
700 P, 나무향기 화장지 70M, 사회복지법인천주교청주교구사회복지회프란치스코의집
5400 P, 나무향기 점보롤 화장지 300M, 사회복지법인천주교청주교구사회복지회프란치스코의집
260 P, 유기농 쌀가루(유기농350g), 올가홀푸드
6950 P, 유기농상황버섯세트, 초록마을
220 P, 김동곤 명인 유기농 작설차(40티백), 이마트
100 P, 친환경 다회용 포크/10p, 동해프라스틱
100 P, 친환경 다회용 스푼/10p, 동해프라스틱
670 P, 친환경 다회용 그릇 1200ml/10p, 동해프라스틱
150 P, 브로콜리(250g/무농약), 두레생협
90 P, 당조고추(150g/무농약), 두레생협
280 P, 오이맛고추(500g/무농약/절임용), 두레생협
750 P, 난지형마늘(강원/2kg/무농약), 두레생협
210 P, 건목이버섯(20g/무농약), 두레생협
620 P, 생채(2kg/무농약), 두레생협
1170 P, (포장저감)오이(25개/무농약), 두레생협
240 P, (오이데이)오이(5개/무농약), 두레생협
240 P, 구이용모듬버섯(300g/무농약), 두레생협
170 P, 샤브샤브채소모음(500g/무농약), 두레생협
110 P, 참나물(120g/무농약), 두레생협
150 P, 브로콜리(200g/무농약), 두레생협
310 P, 건고추(100g/무농약), 두레생협
120 P, 브로콜리(250g/무농약/행사), 두레생협
8700 P, 참외(10kg/두레인증/성주), 두레생협
1710 P, 밤고구마(8kg/무농약/원주), 두레생협
80 P, 깐대파(100g/무농약/절단), 두레생협
620 P, 브로콜리(1kg/무농약/급식), 두레생협
1940 P, 씨뺀청매실(유기/대/2.5kg), 두레생협
180 P, 씀바귀(100g/무농약), 두레생협
440 P, 유기농 살구(300g), 두레생협
890 P, 햇참깨(300g/유기농), 두레생협
220 P, 세척냉이(180g/무농약), 두레생협
870 P, 백미(4kg/무농약/도정행사용), 두레생협
830 P, 한입딸기(1kg/무농약), 두레생협
90 P, 쑥갓(100g/무농약), 두레생협
240 P, 파프리카(250g/무농약/2개), 두레생협
1860 P, 두레황매실(유기/특대/5kg), 두레생협
250 P, 오이(5개/무농약), 두레생협
100 P, 가지(2입/무농약), 두레생협
1990 P, (포장저감)땅두릅(2kg/무농약), 두레생협
120 P, 무우(1kg/무농약), 두레생협
890 P, 무화과(무농약1kg), 올가홀푸드
740 P, [일일선]토마토(유기농)2kg, 올가홀푸드
1090 P, [일일선]친환경 복숭아(유기농)1.8kg, 올가홀푸드
390 P, 진율미밤고구마 (친환경800g), 올가홀푸드
190 P, [친환경]맛타리버섯(무농약800g), 올가홀푸드
110 P, 공심채(친환경150g), 올가홀푸드
390 P, 대학찰옥수수(친환경10입/망), 올가홀푸드
1190 P, [일일선]친환경 복숭아(유기농2kg), 올가홀푸드
120 P, 당조고추(친환경150g), 올가홀푸드
340 P, [친환경]백미찹쌀(유기농 500g*2), 올가홀푸드
140 P, 유기농실파, 초록마을
1180 P, 자연퐁 스팀워시 주방세제 1L 레몬 리필, 엘지생활건강
690 P, 오가닉과일워터패키지(200ml*8+125ml*4), 이마트
1390 P, 오가닉과일워터200ml*24입, 이마트
230 P, 오가닉 과일워터 복숭아&푸른200ml, 이마트
230 P, 오가닉 과일워터 사과&배200ml, 이마트
190 P, 칠성사이다[1.5L], 롯데칠성음료
690 P, 오가닉(당근+오렌지+포도)125ml*12팩, 이마트
230 P, 오가닉 오렌지&망고&호박 125ml*4, 이마트
230 P, 오가닉 적포도&보라당근 125ml*4, 이마트
270 P, 칠성사이다[250mL]*6, 롯데칠성음료
70 P, 칠성사이다[250mL], 롯데칠성음료
120 P, 칸타타 콘트라베이스 콜드브루 스위트블랙 [500 mL PET], 롯데칠성음료
120 P, 칸타타 콘트라베이스 콜드브루 라떼 [500 mL PET], 롯데칠성음료
230 P, 오가닉 레드비트&배&토마토 125ml*4, 이마트
230 P, 오가닉 사과&당근 125ml*4, 이마트
120 P, 칸타타 콘트라베이스 콜드브루 블랙 [500 mL PET], 롯데칠성음료
110 P, 칸타타 카라멜 마키아토[275 mL CAN], 롯데칠성음료
300 P, 오늘의차 옥수수수염차 [500mL PET], 롯데칠성음료
30 P, 오늘의차 아침헛개 [500mL PET], 롯데칠성음료
110 P, 유기농 쌀튀밥(80g), 이마트
190 P, 유기 쌀가루, 이마트
490 P, N유기농100발아미숫가루500g, 이마트
240 P, 국산 무농약 발아 옥수수차, 이마트
240 P, 유기농 엿기름, 이마트
220 P, 국산 유기농 발아 보리차(알곡), 이마트
210 P, 유기농 엿기름 티백, 이마트
280 P, 무농약찹쌀가루500g, 이마트
740 P, 무농약미숫가루1kg, 이마트
790 P, 산골농장 찰토마토(유기농2kg), 올가홀푸드
1050 P, 참외(유기농2kg), 올가홀푸드
820 P, 올가유기농 발아현미 미숫가루 500g, 올가홀푸드
440 P, 찰토마토(무농약이상1kg), 올가홀푸드
440 P, 산딸기(유기농 270g), 올가홀푸드
370 P, 유기농 토마토 케첩 300g, 올가홀푸드
260 P, 토란350g(무농약), 올가홀푸드
280 P, 단호박[만차랑]1kg이상(무농약이상), 올가홀푸드
390 P, 초당옥수수(유기농5입), 올가홀푸드
80 P, 유기농 양파 2입, 올가홀푸드
740 P, 청포도(유기농1.5kg), 올가홀푸드
640 P, 산딸기(무농약 250g), 올가홀푸드
740 P, 마이스터 대추방울토마토(유기농1kg), 올가홀푸드
3220 P, 지평선 상상예찬 20(유기농), 공덕농협미곡종합처리장(가공)
290 P, 유기농떡볶이떡 500g, 올가홀푸드
290 P, 유기농떡국떡 500g, 올가홀푸드
2330 P, 유기농버섯선물세트(표고채), 두레생협
3490 P, 햇살 담은 유기농 태양건조표고세트, 이마트
340 P, 유기농 표고채 70g, 이마트
2990 P, 유기농 표고담은 천연조미료세트, 이마트
470 P, 유기농 생강가루 40g, 이마트
270 P, 유기농 다시마가루 70g, 이마트
340 P, 유기농 울금가루 45g, 이마트
200 P, 새송이버섯(300g/슬라이스/유기), 두레생협
520 P, 영지버섯(80g/무농약/절편), 두레생협
170 P, 쑥(200g/유기/해남), 두레생협
130 P, 무(1.5kg이상/무농약), 두레생협
2830 P, 무농약 참외(1.5kg), 두레생협
120 P, 봄쑥(100g/유기), 두레생협
870 P, 무농약 한라봉(2kg), 두레생협
210 P, 시금치(500g/무농약/급식), 두레생협
1550 P, 산마늘(명이)(1kg/무농약), 두레생협
210 P, 산나물모음(150g/유기/화천), 두레생협
460 P, 건표고버섯칩(100g/유기), 두레생협
1440 P, 두레 참외(1.5kg), 두레생협
450 P, 건표고버섯(100g/유기), 두레생협
930 P, 친환경 귤(5kg), 두레생협
690 P, 무농약 레드향(1kg), 두레생협
150 P, (급)참다래(500g소과/유기), 두레생협
1880 P, 호박고구마(4.5kg/무농약), 두레생협
1520 P, 호박고구마(4.5kg/무농약), 두레생협
5950 P, 생오미자(5kg/무농약), 두레생협
340 P, 데친고사리(200g/무농약), 두레생협
150 P, 고구마줄기(500g/유기), 두레생협
8590 P, 건고추(유기/태양초/3kg), 두레생협
90 P, 근대(200g/무농약), 두레생협
130 P, 노각오이(1개/무농약), 두레생협
170 P, 양배추(800g/무농약), 두레생협
80 P, 청양고추(100g/무농약), 두레생협
50 P, (행복 채소)가지(2입/무농약), 두레생협
20 P, 500원의행복 양배추(무농약/1kg이상), 두레생협
700 P, 딸기(1kg/유기), 두레생협
130 P, 당근(1kg/무농약/쥬스용), 두레생협
190 P, [알뜰][Fresh Center][풀무원]유기농 츄러스코코아 45.5g, 올가홀푸드
190 P, [알뜰][Fresh Center][풀무원]유기농 딸기라이스링 45g, 올가홀푸드
300 P, 오늘의차 황금보리 [500mL PET], 롯데칠성음료
110 P, 칸타타 프리미엄 라떼 [275 mL CAN], 롯데칠성음료
350 P, 유기농 현미식초 350ml, 올가홀푸드
350 P, 유기농 친환경 사과식초 350ml, 올가홀푸드
320 P, 유기오푸드수라당면400g, 이마트
270 P, 유기농 마요네즈330g, 올가홀푸드
3000 P, 비욘드 딥모이스처 스무딩 바디에멀전 [300mL PET], 엘지생활건강
4200 P, 비욘드 딥모이스처 스무딩 바디에멀전 [500mL PET], 엘지생활건강
2550 P, 비욘드 딥모이스처 크리미 바디워시 [300mL PET], 엘지생활건강
4050 P, 비욘드 딥모이스처 크리미 바디워시 [500mL PET], 엘지생활건강
740 P, 메소드 주방세제 리필1L (핑크), 엘지생활건강
640 P, 오가닉인형굿즈패키지125ml*12(당근 오렌지), 이마트
70 P, 꼬깔콘 고소한맛 [67g], 롯데제과
120 P, 유기농이오80ml*5, 이마트
130 P, 풀무원 고소한 유기농 두부 부침용 290g, 올가홀푸드
130 P, 풀무원 고소한 유기농 두부찌개용 290g, 올가홀푸드
400 P, 강원 평창수 500ml PET * 20, 해태에이치티비
1410 P, 강원 평창수 2L * 6, 해태에이치티비
50 P, 강원 평창수 500ml PET, 해태에이치티비
250 P, 강원 평창수 2L, 해태에이치티비
80 P, 빙그레 딸기맛 우유[240ml], 빙그레
300 P, 빙그레 딸기맛 우유[240ml]*4, 빙그레
240 P, 빙그레 바나나맛 우유[240ml]*4, 빙그레
240 P, 빙그레 바나나맛 우유 Light[240ml]*4, 빙그레
70 P, 빙그레 바나나맛 우유 Light[240ml], 빙그레
300 P, 투게더 오리지널 바닐라[900ml], 빙그레
1460 P, 퓨어 애플밤 1000 ml, 피죤
730 P, 퓨어 버진 모히토 1000 ml, 피죤
870 P, 퓨어 버진 모히토 750 ml, 피죤
